68761.05677929398,340692.8401615273,Fx.113x
68748.64037474655,340699.6902710156,Fx.113x
68749.05095951933,340695.85690479545,Fx.113x
68737.34807515064,340709.8582150978,Fx.211x
68820.47442792343,340838.4245976691,Fx.221x
68800.90707133895,340842.7939847553,Fx.221x
68721.81361671179,340721.2422279626,Fx.211x
68726.04966985392,340708.3373003028,Fx.211x
68706.04062502818,340730.2737468487,Fx.221x
68707.23482305402,340724.7734384636,Fx.211x
68739.30681095157,340863.318541266,Fx.221x
68694.60656765458,340737.46195920964,Fx.221x
68737.65888559655,340867.7548087795,Fx.221x
68727.6392583336,340872.6267325668,Fx.221x
68709.4674508569,340865.8091488177,Fx.221x
68680.26203185185,340743.5408859696,Fx.221x
68687.77980944632,340735.50002812943,Fx.221x
68702.95646838495,340874.1409436162,Fx.221x
68661.12571222341,340875.7533201291,Fx.221x
68648.14327642771,340750.6926412336,Fx.211x
68747.5557112908,340878.31900830567,Fx.221x
68651.0001659742,340737.53764620103,Fx.221x
68652.68861764918,340745.72800401744,Fx.221x
68654.15414369042,340722.61047410074,Fx.221x
68655.96104895769,340731.5060006872,Fx.221x
68665.94622701778,340708.05496843247,Fx.221x
68666.27394375231,340712.09207023936,Fx.221x
68669.81328514896,340689.2459625986,Fx.221x
68672.72967081067,340697.98346955806,Fx.221x
68673.44392866292,340672.22449972125,Fx.221x
68675.39287680788,340676.6902258089,Fx.221x
68692.12325799275,340678.45165281737,Fx.221x
68712.75143205683,340681.89366031106,Fx.221x
68696.68523995418,340684.86186625506,Fx.221x
68732.14517757251,340688.07559867215,Fx.221x
68722.59016708082,340693.8713123636,Fx.221x
68746.80079818994,340692.3248662262,Fx.221x
68663.6724803909,340748.634467699,Fx.221x
68670.18890512863,340741.12222145195,Fx.221x
68721.48860376402,340700.7034086734,Fx.221x
68696.6666796406,340706.6998442337,Fx.221x
68696.20467015756,340712.2028185445,Fx.221x
68683.86053644387,340722.99245212035,Fx.221x
68692.6005246146,340700.3802183756,Fx.221x
68674.6598375802,340721.70651842386,Fx.221x
68667.72268895914,340734.05690366705,Fx.221x
71112.0343627576,344626.17645657645,Fx.221x
71082.04088763363,344603.86210533476,Fx.221x
71051.6417907416,344581.26873761864,Fx.221x
71020.75986026607,344558.4742964489,Fx.123x
71176.71631985345,344533.9186483395,Fx.233x
71144.73983332058,344513.3109680849,Fx.221x
71112.17327599283,344492.78415426536,Fx.221x
71078.92459690984,344472.2479127773,Fx.221x
71045.85219230244,344452.2184252352,Fx.123x
71013.69406040439,344433.0627619188,Fx.122x
70982.42401165525,344414.7060740635,Fx.122x
71237.81345740159,344432.63791327714,Fx.221x
71202.17936516344,344415.17283940624,Fx.221x
71166.26198605522,344397.6548020902,Fx.221x
71129.90767634645,344380.02727350395,Fx.221x
71094.3238950134,344362.9206512957,Fx.113x
71059.86262234773,344346.51737731224,Fx.112x
71026.51014959419,344330.7837599293,Fx.112x
71318.68114431191,344329.86457375175,Fx.221x
71282.28104404523,344318.2237228783,Fx.221x
71245.73093070519,344305.93533102755,Fx.221x
71208.96533628152,344293.12328818615,Fx.221x
71171.65171214566,344279.8078905465,Fx.221x
71134.51694912475,344266.3541088485,Fx.123x
71098.69246376822,344253.2329510364,Fx.112x
71064.04817252688,344240.49572935805,Fx.112x
71455.19164197643,344226.0553248294,Fx.221x
71426.80593683964,344220.7145847292,Fx.221x
71391.6926064569,344213.51153525844,Fx.221x
71353.02602301,344204.99620629824,Fx.221x
71314.96738645984,344196.2581757087,Fx.221x
71279.3087052359,344187.77910335956,Fx.221x
71242.7643794787,344178.6888448068,Fx.221x
71204.9863741993,344168.9347182268,Fx.221x
71167.91865320592,344159.1375140424,Fx.221x
71131.58070931587,344149.4328287543,Fx.113x
71096.07367932692,344139.8941280364,Fx.112x
71061.32559636513,344130.54798122495,Fx.122x
71481.93048571247,344089.12209639285,Fx.221x
71451.6866666621,344084.8513006325,Fx.221x
71416.87771935252,344079.81142916443,Fx.221x
71375.72613875306,344073.63542539335,Fx.221x
71340.0241479067,344068.14958955557,Fx.221x
71304.42417744962,344062.4948115794,Fx.221x
71268.38657176141,344056.5858140893,Fx.221x
71231.23185177961,344050.4004423488,Fx.221x
71193.05458073971,344043.9577134079,Fx.221x
71155.94430179741,344037.5482088845,Fx.113x
71119.81320086273,344031.21622127836,Fx.112x
71084.43234025972,344024.97489226365,Fx.112x
71493.60133748184,343951.0910702369,Fx.233x
71465.78815988614,343948.6036344571,Fx.221x
71431.3010340409,343945.7903449354,Fx.221x
71392.68223351975,343942.6678811061,Fx.221x
71355.19935891304,343939.3825608951,Fx.221x
71319.90943136912,343936.1984378341,Fx.233x
71283.34624864905,343933.2475809572,Fx.233x
71244.74369741067,343930.1053781237,Fx.221x
71207.57308343927,343926.5642901345,Fx.221x
71170.84805838816,343923.06211283803,Fx.113x
71134.64295711188,343919.6220956459,Fx.113x
71098.94182379532,343916.2522960811,Fx.113x
71253.68347073293,343812.98876440414,Fx.233x
71215.23418026466,343811.9758141781,Fx.221x
71177.61092020615,343811.0426600234,Fx.113x
71140.87474496743,343810.0920776601,Fx.113x
71104.8015903431,343809.13730572455,Fx.113x
71250.49246379473,343698.99262025044,Fx.233x
71213.38559988566,343700.82889402134,Fx.233x
71176.66896451027,343702.2467195096,Fx.221x
71140.44024699912,343703.45510064537,Fx.113x
71104.65310132696,343704.5121460281,Fx.113x
71242.61400606208,343590.2873826579,Fx.233x
71205.9167747572,343593.5692118885,Fx.233x
71169.75553957389,343596.6977155699,Fx.221x
71134.11916295139,343599.5557809926,Fx.113x
71098.8040054658,343602.25253942085,Fx.113x
71230.55530220791,343488.22575577075,Fx.233x
71194.96054872597,343492.42643050983,Fx.233x
71159.58357238158,343496.4795148896,Fx.221x
71124.41844429789,343500.49978497287,Fx.113x
71089.40657448563,343504.5274135997,Fx.113x
71054.48495090647,343508.5878664114,Fx.123x
71219.69302039893,343391.9318735912,Fx.233x
71183.33176367248,343396.74111023435,Fx.221x
71147.42741016782,343401.7610426648,Fx.221x
71111.94176382825,343406.84732725745,Fx.113x
71076.68920716384,343412.01766982273,Fx.113x
71041.54194050681,343417.2930610583,Fx.113x
71206.12757023351,343301.2753900791,Fx.233x
71169.80602933504,343307.5930750874,Fx.221x
71133.83951879146,343313.64871012565,Fx.221x
71098.23308027288,343319.6001162535,Fx.113x
71062.82921429335,343325.5228317926,Fx.113x
71027.51702184646,343331.469316987,Fx.113x
71189.21279139652,343217.171283487,Fx.233x
71153.94550119305,343224.19482248754,Fx.221x
71118.73270625406,343230.9615897991,Fx.221x
71083.58084698713,343237.5369934838,Fx.123x
71048.41984558568,343243.9980391299,Fx.113x
71013.21384128788,343250.4008803821,Fx.113x
71173.10656780639,343139.3940234429,Fx.233x
71138.22589186091,343146.60582406516,Fx.221x
71103.4195664184,343153.5963764586,Fx.221x
71068.6425300298,343160.4288860668,Fx.123x
71033.79544213602,343167.14946468186,Fx.113x
70998.82188015216,343173.7935116371,Fx.113x
71157.74679761761,343066.8665464875,Fx.233x
71123.3262442757,343074.0092848544,Fx.221x
71088.87522111232,343080.97814547224,Fx.221x
71054.37288146948,343087.81369526987,Fx.123x
71019.74977518235,343094.5551956249,Fx.113x
70984.96658268875,343101.2260883972,Fx.113x
70949.99095331812,343107.8494861046,Fx.123x
71143.3010896477,342997.86611211556,Fx.233x
71109.17885789361,343004.9091594625,Fx.221x
71075.00737753695,343011.80598423624,Vx.221x
71040.75278897131,343018.5790987998,Fx.123x
71006.34197066352,343025.26096920896,Fx.113x
70971.736174846,343031.8731012094,Fx.113x
70936.90680065358,343038.4318367042,Fx.113x
70901.82600068285,343044.9553201449,Fx.123x
71129.5128279057,342931.47973802657,Fx.221x
71095.65683362009,342938.4263898381,Fx.221x
71061.74583013263,342945.22731769946,Vx.221x
71027.72766013764,342951.89760196896,Vx.123x
70993.52055390134,342958.4675102846,Fx.113x
70959.09664163597,342964.9529732301,Fx.113x
70924.42622394563,342971.3699278964,Fx.113x
70889.48872840713,342977.7320329895,Fx.113x
71116.21769787428,342867.25194185873,Fx.221x
71082.65783994555,342874.13786522375,Fx.221x
71049.03458845666,342880.83914410044,Fx.221x
71015.28470349632,342887.3773177136,Vx.221x
70981.31909355016,342893.78407754615,Fx.113x
70947.10652674828,342900.07849503943,Fx.113x
70912.6203662533,342906.2793753824,Fx.113x
70877.83688932676,342912.40399728704,Fx.113x
71103.3455049587,342805.59296974045,Fx.221x
71070.18177000825,342812.42404437944,Fx.221x
71036.93581731894,342819.01069260476,Fx.221x
71003.52822316848,342825.3862373469,Vx.221x
70969.86314224165,342831.5852636019,Fx.113x
70935.90986447311,342837.6288322579,Fx.113x
70901.64792942531,342843.5380384067,Fx.113x
70867.05444654022,342849.338838742,Fx.113x
70832.1061989772,342855.06130443956,Fx.123x
71091.07522747878,342747.4260089281,Fx.221x
71058.42421907657,342754.1718172868,Fx.221x
71025.63724207942,342760.6203109075,Fx.221x
70992.64799846511,342766.7841184712,Fx.221x
70959.36036400282,342772.69889659947,Fx.113x
70925.74125543413,342778.39396887686,Fx.113x
70891.75699284911,342783.90301185154,Fx.113x
70857.37712607638,342789.26135831175,Fx.113x
70822.58149034512,342794.5049553028,Fx.113x
71079.85101526273,342694.299780016,Fx.221x
71047.68625532939,342700.90717187047,Fx.221x
71015.4230551374,342707.0273798632,Fx.221x
70982.94815636637,342712.7486662317,Fx.221x
70950.12166599599,342718.16767729155,Fx.113x
70916.9020943186,342723.3398101174,Fx.113x
70883.25973635852,342728.30766269856,Fx.113x
70849.16337499834,342733.10810391937,Fx.113x
70814.57973925857,342737.77750155766,Fx.113x
71069.290523883,342646.37933181983,Fx.221x
71038.2308073145,342652.4840312545,Fx.221x
71006.75062920059,342657.9058128323,Fx.221x
70974.82982358924,342662.9501796372,Fx.221x
70942.42957346345,342667.7031863663,Fx.113x
70909.55617754886,342672.2235336238,Fx.113x
70876.19985081523,342676.5541903702,Fx.113x
70842.34043358594,342680.7281281552,Fx.113x
70807.9479660985,342684.7747990556,Fx.113x
71060.70348366178,342602.39966624253,Fx.221x
71030.37332504739,342607.35868623154,Fx.221x
70999.55376456543,342611.960661152,Fx.221x
70968.13423960072,342616.2510202179,Fx.221x
70936.1289241872,342620.30339128966,Fx.113x
70903.57257792249,342624.15315646894,Fx.113x
70870.4821570927,342627.8213859636,Fx.113x
70836.84798829418,342631.32381681533,Fx.113x
70802.64435234429,342634.6719462041,Fx.113x
70767.83819752607,342637.8738185202,Fx.123x
71054.34549773866,342561.0885735651,Fx.233x
71024.38144212805,342564.9513271333,Fx.233x
70993.90385217925,342568.6191129945,Fx.221x
70962.80856217621,342572.1979192322,Fx.221x
70931.09833475026,342575.66600923764,Fx.113x
70898.82752031786,342579.0066470097,Fx.113x
70866.01360184653,342582.20713250845,Fx.113x
70832.65539960458,342585.2512034524,Fx.113x
70798.7329509496,342588.1228828469,Fx.113x
70764.21794612861,342590.8023120255,Fx.113x
71049.96596242656,342520.6228568978,Fx.233x
71019.91926335922,342523.2352432067,Fx.233x
70989.41280599489,342526.14371104783,Fx.221x
70958.34783636921,342529.1436287314,Fx.221x
70926.73956705014,342532.1546045666,Fx.113x
70894.6183812758,342535.111977057,Fx.113x
70862.00055974432,342537.9643783693,Fx.113x
70828.87923495624,342540.6658895064,Fx.113x
70795.23123999905,342543.1722738898,Fx.113x
70761.03229407483,342545.4368517675,Fx.113x
71047.60651370896,342480.4966216421,Fx.233x
71016.86412779453,342482.2807320484,Fx.233x
70985.90627339909,342484.5416343892,Fx.221x
70954.67425390027,342486.99253512156,Fx.221x
70923.05544124538,342489.4979730466,Fx.113x
70891.0362577093,342491.97011836054,Fx.113x
70858.60773791042,342494.3395686587,Fx.113x
70825.75473476975,342496.5459865527,Fx.113x
70792.45521612739,342498.5315357485,Fx.113x
70758.67664441364,342500.23888725764,Fx.113x
70724.39034182159,342501.6071625209,Fx.123x
71117.4731663789,339739.7137466798,Fx.233x
71080.47418505434,339773.07627333375,Fx.123x
71090.59855811283,339733.97448379576,Fx.123x
71054.08140903742,339766.7289795544,Fx.113x
71063.05069920831,339728.03578319045,Fx.113x
71027.53604204701,339760.8417812396,Fx.113x
71035.80825759734,339722.51950485853,Fx.113x
71000.74802251987,339754.98031616234,Fx.113x
71008.75399817081,339717.1448411836,Fx.113x
70974.08557340803,339749.2183181485,Fx.113x
70981.97910641845,339711.81296574237,Fx.113x
70947.58432321668,339743.5211032933,Fx.113x
70955.45125922255,339706.4757252879,Fx.113x
70921.2586260667,339737.84711016656,Fx.113x
70929.15533977903,339701.10563414433,Fx.113x
70895.13659299236,339732.1662878192,Fx.113x
70869.24112541601,339726.46207355155,Vx.221x
70877.27386503576,339690.241365716,Fx.123x
70903.09542094168,339695.6934691039,Fx.113x
70843.58308100328,339720.7157834837,Fx.233x
70851.68869606001,339684.75793367816,Fx.233x
70818.20732515644,339714.9303418871,Fx.233x
70826.33504463852,339679.2565478151,Fx.233x
70793.25454637397,339709.11887312663,Fx.233x
70801.16862217989,339673.77931269695,Fx.233x
70768.74144696887,339703.5081048571,Fx.233x
70776.19439037202,339668.3656037764,Fx.233x
71125.59482619747,339697.2390786983,Fx.221x
71098.18485718373,339692.2128094573,Fx.123x
71070.59816923912,339687.4076651936,Fx.113x
71043.2263736933,339682.63214556855,Fx.113x
71016.11416951289,339677.8358612194,Fx.113x
70989.35728656739,339673.0062253418,Fx.113x
70962.88549602526,339668.11393552413,Fx.113x
70936.65990501789,339663.15081339126,Fx.113x
70910.6596464373,339658.12420381437,Fx.113x
70884.86960198298,339653.0518439551,Fx.123x
70859.2767966957,339647.956204426,Fx.233x
70833.87856514381,339642.8599780046,Fx.233x
70808.70754609515,339637.7765023605,Fx.233x
70783.87368536447,339632.6963347718,Fx.233x
71133.57991079014,339655.85183694435,Fx.221x
71105.32738215334,339651.09432770807,Fx.123x
71077.35496447324,339646.6245638802,Fx.113x
71049.95323199088,339642.28560591565,Fx.113x
71022.94304872389,339637.9224655768,Fx.113x
70996.31069624555,339633.50133408414,Fx.113x
70969.96486018943,339629.00438889896,Fx.113x
70943.84597472966,339624.42774345365,Fx.113x
70917.92052909335,339619.7813742615,Fx.113x
70892.16864063016,339615.0826244584,Fx.123x
70866.58267142838,339610.352690693,Fx.233x
70841.17840926017,339605.6118931423,Fx.233x
70816.00563889972,339600.87654058816,Fx.233x
70791.14805515762,339596.15214576764,Fx.233x
71140.46462855277,339613.4527838664,Vx.221x
71111.8837969986,339609.2899576319,Fx.123x
71083.74105705878,339605.25744126714,Fx.113x
71056.29647127476,339601.3185917155,Fx.113x
71029.33826926777,339597.3812122405,Fx.113x
71002.79121530576,339593.4096414542,Fx.113x
70976.53416722373,339589.37757431256,Fx.113x
70950.48956084317,339585.275534552,Fx.113x
70924.6167657446,339581.10722345806,Fx.113x
70898.89079141655,339576.88317516516,Fx.123x
70873.3064192873,339572.6192934686,Fx.233x
70847.88552802375,339568.3348949996,Fx.233x
70822.6848450577,339564.0521641917,Fx.233x
70797.78195409256,339559.7855783987,Fx.233x
71146.30439948359,339569.8999054106,Vx.221x
71117.58940946692,339566.5178051088,Fx.113x
71089.39154671831,339563.1491016937,Fx.113x
71061.95032829208,339559.8040216898,Fx.113x
71035.03257553236,339556.43154868885,Fx.113x
71008.54935624092,339553.015096923,Fx.113x
70982.36036694566,339549.53645677585,Fx.113x
70956.3769431631,339545.9886236665,Fx.113x
70930.5472297465,339542.3743319656,Fx.211x
70904.84267657109,339538.70335170743,Fx.221x
70879.25621187559,339534.98985764623,Fx.221x
70853.81028760574,339531.25321642414,Fx.233x
70828.56374779729,339527.5190112792,Fx.233x
70803.59403383336,339523.80808578234,Fx.233x
71150.76969763002,339526.31936293124,Fx.221x
71122.05011392632,339523.8252268746,Fx.113x
71093.9192771034,339521.26365157816,Fx.113x
71066.5554803749,339518.6600362854,Fx.113x
71039.73001423894,339515.9901344761,Fx.113x
71013.32897889991,339513.25269752543,Fx.113x
70987.20966737776,339510.4447162278,Fx.113x
70961.2777007197,339507.56771004567,Fx.113x
70935.47673721862,339504.6290293672,Fx.211x
70909.77464975366,339501.6405896853,Fx.211x
70884.16421045209,339498.618659133,Fx.211x
70858.66518324087,339495.5827505392,Fx.221x
70833.33689061052,339492.5571349932,Fx.221x
70808.24904408382,339489.56813612557,Fx.221x
70782.92024613723,339486.57887308626,Fx.221x
71153.78806717484,339483.1378937098,Fx.221x
71125.16886509895,339481.56106674747,Fx.123x
71097.173289517,339479.87119306973,Fx.113x
71069.93641125697,339478.0968355333,Fx.113x
71043.22002365364,339476.2314132642,Fx.113x
71016.90460410787,339474.2860303351,Fx.113x
70990.8456669398,339472.2672155946,Fx.113x
70964.94836848137,339470.1834095524,Fx.113x
70939.15466875599,339468.0457897638,Fx.211x
70913.43187948813,339465.8680778284,Fx.221x
70887.77065249464,339463.6661220274,Fx.221x
70862.19771041174,339461.459435692,Fx.221x
70836.76941459565,339459.26937264035,Fx.221x
70811.56972971607,339457.1163096462,Fx.221x
70786.16503228206,339454.93235805276,Fx.221x
71155.40471154838,339440.09953176585,Fx.221x
71126.93500933907,339439.45172170835,Fx.123x
71099.11901706744,339438.6623512367,Fx.113x
71072.03731728747,339437.75993798644,Fx.113x
71045.4513740902,339436.75209583866,Fx.113x
71019.23359243669,339435.6565064049,Fx.113x
70993.24272245832,339434.4867352718,Fx.113x
70967.38548336204,339433.2549558557,Fx.113x
70941.60537303427,339431.9739970137,Fx.211x
70915.87082618815,339430.6576992097,Fx.211x
70890.17660131516,339429.320139547,Fx.221x
70864.54467507418,339427.9770004682,Fx.221x
70839.04629009916,339426.64603790606,Fx.221x
70813.79107837376,339425.3390189851,Fx.221x
70788.45782409162,339424.00463587535,Fx.221x
71155.60255156328,339397.32208601624,Fx.221x
71127.32876887,339397.6115614455,Fx.221x
71099.72298670122,339397.7402820222,Fx.113x
71072.81790804482,339397.74013157963,Fx.113x
71046.3764406439,339397.62907149404,Fx.113x
71020.26858512689,339397.42981561244,Fx.113x
70994.35778805372,339397.16014473885,Fx.113x
70968.55545759377,339396.83484487806,Fx.113x
70942.80559649617,339396.4670814068,Fx.211x
70917.0797815166,339396.0691689403,Fx.221x
70891.37426080016,339395.65405878663,Fx.221x
70865.71673047665,339395.23448347114,Fx.221x
70840.17896613957,339394.823764754,Fx.221x
70814.89236721976,339394.43239806546,Fx.221x
70789.59899526049,339394.025855,Fx.221x
71154.39057867887,339354.7697228088,Fx.221x
71126.32804289923,339356.0050917704,Fx.221x
71098.94347997503,339357.0792912816,Fx.113x
71072.22423107081,339358.01984066167,Fx.113x
71045.93588869485,339358.8535807427,Fx.113x
71019.94785520148,339359.606523435,Fx.113x
70994.12976223943,339360.29918655806,Fx.113x
70968.39492527905,339360.94674527907,Fx.113x
70942.69517291783,339361.56194979354,Fx.211x
70917.00123622354,339362.15659712715,Fx.231x
70891.31057788983,339362.74193541554,Fx.221x
70865.65190080975,339363.32970508235,Fx.221x
70840.0999804193,339363.9302502432,Fx.221x
70814.80353907232,339364.5481584624,Fx.221x
70789.57868769355,339365.16470759537,Fx.221x
71151.73651003976,339312.3813526053,Fx.221x
71123.88514931838,339314.58944419055,Fx.221x
71096.72024215998,339316.6410807468,Fx.113x
71070.18763774665,339318.567368979,Fx.113x
71044.0561852184,339320.40151341364,Fx.113x
71018.19668233392,339322.17153766693,Fx.113x
70992.48620400262,339323.8993694328,Fx.113x
70966.84452243708,339325.5993951473,Fx.113x
70941.2202821,339327.28313264385,Fx.211x
70915.58739960975,339328.96117391903,Fx.221x
